LoadId,OMarket,Equipment,Dt,Cust,HazMat,LeadDays,PickDOW,DMarket,DZip,Distance,DLon,DLat,COGS
58258672,IL_CHI,V,2024-05-30,acb8f3796b964ac4857964959f5f5fe9,0,14,Weekday,IL_JOL,60441,33,-88.04,41.59,273
58258675,IL_CHI,V,2024-05-31,acb8f3796b964ac4857964959f5f5fe9,0,14,Weekday,IL_JOL,60441,33,-88.04,41.59,273
58260425,IL_CHI,V,2024-05-28,aba03d7305ae46a4a53b2beaabea4b08,0,12,Weekday,IL_CHI,60142,53,-88.44,42.16,349
58260427,IL_CHI,V,2024-05-28,aba03d7305ae46a4a53b2beaabea4b08,0,12,Weekday,IL_CHI,60142,53,-88.44,42.16,349
58260430,IL_CHI,V,2024-05-29,aba03d7305ae46a4a53b2beaabea4b08,0,13,Weekday,IL_CHI,60142,53,-88.44,42.16,349
58260431,IL_CHI,V,2024-05-30,aba03d7305ae46a4a53b2beaabea4b08,0,14,Weekday,IL_CHI,60142,53,-88.44,42.16,349
58260441,IL_CHI,V,2024-05-31,aba03d7305ae46a4a53b2beaabea4b08,0,14,Weekday,IL_CHI,60142,53,-88.44,42.16,349
58260443,IL_CHI,V,2024-06-03,aba03d7305ae46a4a53b2beaabea4b08,0,14,Weekday,IL_CHI,60142,53,-88.44,42.16,349
58309888,IL_CHI,V,2024-05-30,acb8f3796b964ac4857964959f5f5fe9,0,14,Weekday,IL_JOL,60441,33,-88.04,41.59,273
58309890,IL_CHI,V,2024-05-30,acb8f3796b964ac4857964959f5f5fe9,0,14,Weekday,IL_JOL,60441,33,-88.04,41.59,273
58309913,IL_CHI,V,2024-05-29,accc331daa10487895a1a7114c172556,0,7,Weekday,IL_JOL,60446,44,-88.11,41.63,250
58310051,IL_CHI,V,2024-05-30,accc331daa10487895a1a7114c172556,0,8,Weekday,IL_JOL,60446,44,-88.11,41.63,250
58311485,IL_CHI,V,2024-05-28,0a04cb4a6435428e834ee505e77b95f0,0,7,Weekday,PA_PIT,15001,432,-80.3,40.6,1045
58311669,IL_CHI,V,2024-05-29,33f2be8593b4419488cdc465fb0db8b5,0,9,Weekday,TX_DAL,75236,923,-96.93,32.68,1800
58311844,IL_CHI,V,2024-06-05,094e72b27426481e942791f742fb52e8,0,14,Weekday,MN_MIN,56073,469,-94.47,44.31,900
58312648,IL_CHI,V,2024-05-31,923cbeec63c342f987826b4963d826c5,0,9,Weekday,NY_ALB,12831,876,-73.7,43.18,2500
58314172,IL_CHI,V,2024-05-30,f32d38a0478c4d709342614e3d6554be,0,9,Weekday,OH_CLE,44240,353,-81.35,41.14,900
58314471,IL_CHI,V,2024-05-29,923cbeec63c342f987826b4963d826c5,0,9,Weekday,NY_ALB,12831,876,-73.7,43.18,2500
58314843,IL_CHI,V,2024-06-27,2749ecff574049dfa5de4ab0a6ccabb8,0,14,Weekday,IL_CHI,60174,24,-88.3,41.92,250
58469351,IL_CHI,V,2024-06-04,48b1668ee7da4594abc274b9df4f3b13,0,1,Weekday,IL_JOL,60411,25,-87.61,41.51,275
58469485,IL_CHI,V,2024-06-06,923cbeec63c342f987826b4963d826c5,0,8,Weekday,MA_BOS,02038,1034,-71.41,42.09,2600
58469531,IL_CHI,V,2024-06-17,923cbeec63c342f987826b4963d826c5,1,13,Weekday,MA_BOS,02038,1034,-71.41,42.09,2600
58469627,IL_CHI,V,2024-06-06,923cbeec63c342f987826b4963d826c5,0,8,Weekday,MA_BOS,02038,1034,-71.41,42.09,2600
58469664,IL_CHI,V,2024-06-04,923cbeec63c342f987826b4963d826c5,0,2,Weekday,OH_CLE,44286,404,-81.64,41.24,960
58469895,IL_CHI,V,2024-06-04,923cbeec63c342f987826b4963d826c5,0,3,Weekday,NY_BRN,11763,903,-72.98,40.82,2400
58481147,IL_CHI,V,2024-06-05,ba1f6d4020ca44c5861c502ec54c4a75,0,2,Weekday,PA_HAR,17241,682,-77.41,40.19,1649
58481554,IL_CHI,V,2024-06-05,ea58686c2f034f389fcb86dcedae0197,0,2,Weekday,OH_TOL,43612,264,-83.56,41.71,900
58481591,IL_CHI,V,2024-06-06,978391c5e7704a30876367d950030027,0,5,Weekday,IN_EVA,42431,372,-87.49,37.33,750
58481673,IL_CHI,V,2024-06-05,336c0eab20e542f4be8b78c59eb9e28e,0,6,Weekday,MO_STL,62095,280,-90.08,38.86,775
58481705,IL_CHI,V,2024-06-10,296a6bd1b74e4c11b5029c1d89786e86,0,2,Weekday,WI_GRE,54220,167,-87.7,44.1,500
58482023,IL_CHI,V,2024-06-10,84847a1a922444f7a6d226f328b0a855,0,7,Weekday,IN_IND,46052,176,-86.47,40.04,650
58482024,IL_CHI,V,2024-06-10,84847a1a922444f7a6d226f328b0a855,0,8,Weekday,IN_IND,46052,176,-86.47,40.04,650
58482025,IL_CHI,V,2024-06-10,84847a1a922444f7a6d226f328b0a855,0,9,Weekday,IN_IND,46052,176,-86.47,40.04,650
58482026,IL_CHI,V,2024-06-10,84847a1a922444f7a6d226f328b0a855,0,10,Weekday,IN_IND,46052,176,-86.47,40.04,650
58482027,IL_CHI,V,2024-06-10,84847a1a922444f7a6d226f328b0a855,0,11,Weekday,IN_IND,46052,176,-86.47,40.04,650
58482032,IL_CHI,V,2024-06-11,84847a1a922444f7a6d226f328b0a855,0,14,Weekday,IN_IND,46052,176,-86.47,40.04,650
58482033,IL_CHI,V,2024-06-11,84847a1a922444f7a6d226f328b0a855,0,14,Weekday,IN_IND,46052,176,-86.47,40.04,650
58482034,IL_CHI,V,2024-06-11,84847a1a922444f7a6d226f328b0a855,0,14,Weekday,IN_IND,46052,176,-86.47,40.04,650
58482035,IL_CHI,V,2024-06-11,84847a1a922444f7a6d226f328b0a855,0,14,Weekday,IN_IND,46052,176,-86.47,40.04,650
58482036,IL_CHI,V,2024-06-11,84847a1a922444f7a6d226f328b0a855,0,14,Weekday,IN_IND,46052,176,-86.47,40.04,650
58482039,IL_CHI,V,2024-06-11,84847a1a922444f7a6d226f328b0a855,0,14,Weekday,IN_IND,46052,176,-86.47,40.04,650
58482040,IL_CHI,V,2024-06-11,84847a1a922444f7a6d226f328b0a855,0,14,Weekday,IN_IND,46052,176,-86.47,40.04,650
58482041,IL_CHI,V,2024-06-11,84847a1a922444f7a6d226f328b0a855,0,14,Weekday,IN_IND,46052,176,-86.47,40.04,650
58492728,IL_CHI,V,2024-06-06,923cbeec63c342f987826b4963d826c5,0,1,Weekday,CA_ONT,92407,1943,-117.39,34.24,2400
58623110,IL_CHI,V,2024-06-17,8a55f2a9f0f64fbf8b8223cc379566a3,0,4,Weekday,IL_CHI,60620,25,-87.65,41.74,274
58633554,IL_CHI,V,2024-06-17,94fb07fe17eb41ce86d8a25218750315,0,3,Weekday,IN_FTW,46938,203,-85.61,40.46,550
58633660,IL_CHI,V,2024-06-17,727018b73b4d4f77817f57a5e5750fb4,0,1,Weekday,CT_HAR,10577,848,-73.71,41.03,2000
58633706,IL_CHI,V,2024-06-17,923cbeec63c342f987826b4963d826c5,0,8,Weekday,NY_ALB,12831,876,-73.7,43.18,2025
58633735,IL_CHI,V,2024-06-17,923cbeec63c342f987826b4963d826c5,0,9,Weekday,NY_ALB,12831,876,-73.7,43.18,2500
58633907,IL_CHI,V,2024-06-17,535e7849df814e1e8fe42db0b1424376,0,1,Weekday,WI_MAD,53546,108,-88.99,42.67,400
58634030,IL_CHI,V,2024-06-18,bd92fd1510364c72a867e701a490a896,0,1,Weekday,IL_CHI,60033,57,-88.6,42.43,300
58644718,IL_CHI,V,2024-06-18,157a2f98e38040a8b084cb4a0ed5f790,0,1,Weekday,NJ_ELI,07306,814,-74.07,40.73,1800
58645034,IL_CHI,V,2024-06-18,ba437c5fd9dd4eddbb7e6e3aa27adf7a,0,0,Weekday,MI_DET,48030,307,-83.1,42.46,750
58645080,IL_CHI,V,2024-06-18,23963d333a3647a0a24790464277bd54,0,1,Weekday,WI_GRE,54956,176,-88.49,44.18,530
58645283,IL_CHI,V,2024-06-18,37e525688f37439ba4cc3ff5cf08161d,0,0,Weekday,NE_OMA,68517,504,-96.6,40.91,1150
58645326,IL_CHI,V,2024-06-18,08013aaf38834c68b5db0764a0d50dd5,0,1,Weekday,MN_MIN,55379,404,-93.49,44.77,900
58792693,IL_CHI,V,2024-06-28,16baf742dd184a4cb79cfcb23162eb33,0,0,Weekday,CA_LAX,90805,2013,-118.18,33.86,2500
58792815,IL_CHI,V,2024-06-28,3241b44ac4bc4868a43ee6f603088e3a,0,7,Weekday,IL_CHI,60018,19,-87.89,42.01,275
58792857,IL_CHI,V,2024-06-28,3241b44ac4bc4868a43ee6f603088e3a,0,7,Weekday,IL_CHI,60018,19,-87.89,42.01,275
58792878,IL_CHI,V,2024-06-28,bce8dab6d96f40a18869ad942b465636,0,0,Weekday,CO_DEN,80239,991,-104.83,39.78,2400
58792921,IL_CHI,V,2024-06-28,3241b44ac4bc4868a43ee6f603088e3a,0,7,Weekday,IL_CHI,60018,19,-87.89,42.01,275
58793030,IL_CHI,V,2024-06-28,3241b44ac4bc4868a43ee6f603088e3a,0,7,Weekday,IL_JOL,60491,28,-87.95,41.61,290
58793072,IL_CHI,V,2024-06-28,3241b44ac4bc4868a43ee6f603088e3a,0,7,Weekday,IL_JOL,60491,28,-87.95,41.61,290
58793100,IL_CHI,V,2024-06-28,3241b44ac4bc4868a43ee6f603088e3a,0,7,Weekday,IL_JOL,60491,28,-87.95,41.61,290
58793168,IL_CHI,V,2024-06-28,3241b44ac4bc4868a43ee6f603088e3a,0,7,Weekday,IL_CHI,60160,15,-87.86,41.9,270
58793224,IL_CHI,V,2024-06-28,3241b44ac4bc4868a43ee6f603088e3a,0,7,Weekday,IL_CHI,60160,15,-87.86,41.9,270
58793253,IL_CHI,V,2024-07-01,978391c5e7704a30876367d950030027,0,5,Weekday,CA_STK,95377,2120,-121.47,37.72,3000
58793254,IL_CHI,V,2024-06-28,3241b44ac4bc4868a43ee6f603088e3a,0,7,Weekday,IL_CHI,60160,15,-87.86,41.9,270
58793638,IL_CHI,V,2024-06-28,3241b44ac4bc4868a43ee6f603088e3a,0,3,Weekday,IL_CHI,60018,19,-87.89,42.01,275
58793669,IL_CHI,V,2024-06-28,3241b44ac4bc4868a43ee6f603088e3a,0,3,Weekday,IL_CHI,60018,19,-87.89,42.01,275
58793710,IL_CHI,V,2024-07-01,0f143932cd51406f95bfbd7ff6462262,0,4,Weekday,MN_MIN,55316,439,-93.39,45.17,900
58793715,IL_CHI,V,2024-06-28,3241b44ac4bc4868a43ee6f603088e3a,0,3,Weekday,IL_CHI,60018,19,-87.89,42.01,275
58793784,IL_CHI,V,2024-06-28,3241b44ac4bc4868a43ee6f603088e3a,1,3,Weekday,IL_CHI,60018,19,-87.89,42.01,275
58793838,IL_CHI,V,2024-07-01,33f2be8593b4419488cdc465fb0db8b5,0,4,Weekday,CO_DEN,80537,965,-105.14,40.39,2000
58793839,IL_CHI,V,2024-07-01,33f2be8593b4419488cdc465fb0db8b5,0,4,Weekday,CO_DEN,80537,965,-105.14,40.39,2000
58793848,IL_CHI,V,2024-06-28,3241b44ac4bc4868a43ee6f603088e3a,0,3,Weekday,IL_CHI,60018,19,-87.89,42.01,275
58793899,IL_CHI,V,2024-06-28,3241b44ac4bc4868a43ee6f603088e3a,0,4,Weekday,IL_CHI,60018,19,-87.89,42.01,275
58793922,IL_CHI,V,2024-07-01,accc331daa10487895a1a7114c172556,0,10,Weekday,TX_DAL,75261,939,-97.04,32.9,1725
58793934,IL_CHI,V,2024-06-28,3241b44ac4bc4868a43ee6f603088e3a,0,4,Weekday,IL_CHI,60018,19,-87.89,42.01,275
58793972,IL_CHI,V,2024-06-28,3241b44ac4bc4868a43ee6f603088e3a,0,5,Weekday,IL_CHI,60018,19,-87.89,42.01,275
58794003,IL_CHI,V,2024-06-28,3241b44ac4bc4868a43ee6f603088e3a,0,5,Weekday,IL_CHI,60018,19,-87.89,42.01,275
58794039,IL_CHI,V,2024-06-28,3241b44ac4bc4868a43ee6f603088e3a,0,5,Weekday,IL_CHI,60018,19,-87.89,42.01,275
58794284,IL_CHI,V,2024-06-28,3241b44ac4bc4868a43ee6f603088e3a,0,3,Weekday,IL_JOL,60491,28,-87.95,41.61,290
58805443,IL_CHI,V,2024-07-03,e742f5377c86427d86870d434f2f171f,0,1,Weekday,IN_IND,47394,265,-84.98,40.17,750
58805446,IL_CHI,V,2024-07-02,84847a1a922444f7a6d226f328b0a855,0,0,Weekday,IN_IND,46052,176,-86.47,40.04,700
58805453,IL_CHI,V,2024-07-02,84847a1a922444f7a6d226f328b0a855,0,0,Weekday,IN_IND,46052,176,-86.47,40.04,700
58805457,IL_CHI,V,2024-07-02,84847a1a922444f7a6d226f328b0a855,0,0,Weekday,IN_IND,46052,176,-86.47,40.04,650
58805489,IL_CHI,V,2024-07-08,227cad1b862745638bce345c5813a550,0,6,Weekday,SC_COL,29209,819,-80.94,33.97,1700
58805524,IL_CHI,V,2024-07-03,5780d0e0cf4f4de6960d6a5b6d6479cd,0,3,Weekday,IL_JOL,60478,13,-87.72,41.57,275
58951088,IL_CHI,V,2024-07-12,1a07c3ffa42f4c1897ef048a0b06962c,0,6,Weekday,IN_FTW,46809,158,-85.19,41.02,500
58951275,IL_CHI,V,2024-07-12,7f7f01e5431649e29ead632b1fa4f6be,0,0,Weekday,CA_SFR,94545,2129,-122.11,37.63,2900
58951471,IL_CHI,V,2024-07-12,08013aaf38834c68b5db0764a0d50dd5,0,3,Weekday,MN_MIN,55379,404,-93.49,44.77,900
58951672,IL_CHI,V,2024-07-15,296a6bd1b74e4c11b5029c1d89786e86,0,1,Weekday,KY_BOW,42101,411,-86.46,37.03,1050
58962185,IL_CHI,V,2024-07-16,3241b44ac4bc4868a43ee6f603088e3a,0,3,Weekday,IL_CHI,60018,19,-87.89,42.01,275
58962237,IL_CHI,V,2024-07-16,a1c985ca7d7446dcbe601c9815574f38,0,2,Weekday,MI_RAP,48917,235,-84.63,42.73,775
58962397,IL_CHI,V,2024-07-16,3241b44ac4bc4868a43ee6f603088e3a,0,3,Weekday,IL_CHI,60018,19,-87.89,42.01,275
58962594,IL_CHI,V,2024-07-15,091e679863d44b2e9d50396421e31d86,0,2,Weekday,MI_DET,48051,349,-82.83,42.67,800
58962638,IL_CHI,V,2024-07-15,da2557e9ebb24247a0995f1ff1f2f080,0,0,Weekday,IL_CHI,60104,15,-87.88,41.88,300
58962648,IL_CHI,V,2024-07-16,3241b44ac4bc4868a43ee6f603088e3a,0,3,Weekday,IL_CHI,60018,19,-87.89,42.01,275
58962749,IL_CHI,V,2024-07-15,7b9d6f684d9949918a2c645d0a1d9c10,0,1,Weekday,OK_OKC,73505,885,-98.46,34.61,1700
58963218,IL_CHI,V,2024-07-16,3241b44ac4bc4868a43ee6f603088e3a,0,3,Weekday,IL_JOL,60491,28,-87.95,41.61,290
58963358,IL_CHI,V,2024-07-16,3241b44ac4bc4868a43ee6f603088e3a,0,3,Weekday,IL_JOL,60491,28,-87.95,41.61,290
58963400,IL_CHI,V,2024-07-16,3241b44ac4bc4868a43ee6f603088e3a,0,3,Weekday,IL_JOL,60491,28,-87.95,41.61,290
58963430,IL_CHI,V,2024-07-16,3241b44ac4bc4868a43ee6f603088e3a,0,3,Weekday,IL_CHI,60160,15,-87.86,41.9,270
58963466,IL_CHI,V,2024-07-16,3241b44ac4bc4868a43ee6f603088e3a,0,3,Weekday,IL_CHI,60160,15,-87.86,41.9,270
58963503,IL_CHI,V,2024-07-16,3241b44ac4bc4868a43ee6f603088e3a,0,3,Weekday,IL_CHI,60160,15,-87.86,41.9,270
58390822,IL_CHI,V,2024-06-03,545a5cad0f0844b0a99da9d2870bd346,0,6,Weekday,TN_KNO,37931,549,-84.12,35.97,1000
58390869,IL_CHI,V,2024-05-30,c2d6528118df444098dbc74735a651ed,0,1,Weekday,WI_MIL,53144,64,-87.89,42.61,325
58390981,IL_CHI,V,2024-05-30,626b158178f145d18cd3da68bd566f6a,0,1,Weekday,NE_OMA,68144,455,-96.12,41.23,850
58391180,IL_CHI,V,2024-05-29,ccb326dc91a5422aa6d306301e2811d3,0,2,Weekday,CA_STK,95380,2132,-120.85,37.49,3000
58391185,IL_CHI,V,2024-05-30,91b10f64ffe94aafb2e4efee51016d5c,0,1,Weekday,OH_CLE,44149,345,-81.85,41.32,875
58391327,IL_CHI,V,2024-05-29,75af76af1fd84fe4a882276da945f7f4,0,5,Weekday,IN_SBD,46628,132,-86.31,41.71,400
58391401,IL_CHI,V,2024-05-30,d0e0fdd16f9643db991ad56be807e2f0,0,2,Weekday,WI_MIL,53115,101,-88.65,42.64,397
58391435,IL_CHI,V,2024-05-29,ba437c5fd9dd4eddbb7e6e3aa27adf7a,0,0,Weekday,MI_DET,48030,310,-83.1,42.46,1000
58391609,IL_CHI,V,2024-06-03,978391c5e7704a30876367d950030027,0,5,Weekday,TX_LUB,79404,1172,-101.81,33.54,2000
58402404,IL_CHI,V,2024-05-30,3241b44ac4bc4868a43ee6f603088e3a,0,6,Weekday,IL_CHI,60106,13,-87.95,41.95,249
58402426,IL_CHI,V,2024-05-30,3241b44ac4bc4868a43ee6f603088e3a,0,7,Weekday,IL_CHI,60106,13,-87.95,41.95,249
58402437,IL_CHI,V,2024-05-30,3241b44ac4bc4868a43ee6f603088e3a,0,8,Weekday,IL_CHI,60106,13,-87.95,41.95,249
58402477,IL_CHI,V,2024-05-30,ef91a8d1e33d46edb083805c019133ff,0,1,Weekday,NC_GRE,27101,705,-80.22,36.1,1325
58530978,IL_CHI,V,2024-06-11,094e72b27426481e942791f742fb52e8,0,7,Weekday,TX_LAR,78045,1382,-99.51,27.68,1800
58530984,IL_CHI,V,2024-06-26,094e72b27426481e942791f742fb52e8,0,14,Weekday,MN_MIN,56073,469,-94.47,44.31,950
58530987,IL_CHI,V,2024-06-21,094e72b27426481e942791f742fb52e8,0,14,Weekday,TX_LAR,78045,1382,-99.51,27.68,1740
58530989,IL_CHI,V,2024-06-24,094e72b27426481e942791f742fb52e8,0,14,Weekday,TX_LAR,78045,1382,-99.51,27.68,1744
58530990,IL_CHI,V,2024-06-24,094e72b27426481e942791f742fb52e8,0,14,Weekday,TX_LAR,78045,1382,-99.51,27.68,1740
58530991,IL_CHI,V,2024-06-24,094e72b27426481e942791f742fb52e8,0,14,Weekday,TX_LAR,78045,1382,-99.51,27.68,1744
58541167,IL_CHI,V,2024-06-10,ec7731941c484beeb6c0e9b5ec5c36aa,0,1,Weekday,TN_NAS,37174,519,-86.91,35.73,1000
58551618,IL_CHI,V,2024-06-11,b1049393f57647ae92678e912fabc181,0,0,Weekday,TN_MEM,38654,567,-89.83,34.95,1000
58552155,IL_CHI,V,2024-06-11,a9e007e41d5248e0b092eb7fa3e7cb99,0,1,Weekday,IL_JOL,60440,48,-88.07,41.7,350
58695618,IL_CHI,V,2024-06-26,227cad1b862745638bce345c5813a550,0,2,Weekday,IL_JOL,60490,30,-88.14,41.68,300
58695658,IL_CHI,V,2024-06-24,296a6bd1b74e4c11b5029c1d89786e86,0,1,Weekday,KY_BOW,42101,411,-86.46,37.03,900
58695661,IL_CHI,V,2024-06-24,84847a1a922444f7a6d226f328b0a855,0,0,Weekday,IN_IND,46214,196,-86.29,39.79,650
58695688,IL_CHI,V,2024-06-24,84847a1a922444f7a6d226f328b0a855,0,0,Weekday,IN_IND,46052,176,-86.47,40.04,700
58695690,IL_CHI,V,2024-06-26,227cad1b862745638bce345c5813a550,0,2,Weekday,IL_CHI,60188,38,-88.13,41.92,300
58695691,IL_CHI,V,2024-06-26,227cad1b862745638bce345c5813a550,0,2,Weekday,IL_CHI,60188,38,-88.13,41.92,300
58695695,IL_CHI,V,2024-06-28,227cad1b862745638bce345c5813a550,0,2,Weekday,IL_CHI,60188,38,-88.13,41.92,300
58696288,IL_CHI,V,2024-06-21,32f49de94bbd4f92bfdabdb73bad90fb,0,0,Weekday,TX_FTW,76712,1042,-97.22,31.51,1975
58696401,IL_CHI,V,2024-06-21,32f49de94bbd4f92bfdabdb73bad90fb,0,0,Weekday,TX_FTW,76712,1042,-97.22,31.51,1800
58696466,IL_CHI,V,2024-06-21,32f49de94bbd4f92bfdabdb73bad90fb,0,3,Weekday,TX_FTW,76712,1042,-97.22,31.51,1975
58696549,IL_CHI,V,2024-06-26,0b85a791d7754db49995f478785941f4,0,7,Weekday,GA_ATL,30122,713,-84.64,33.77,1500
58696679,IL_CHI,V,2024-06-21,b4ee1e9326b8424989b9e2bc4d7183e9,0,0,Weekday,TN_NAS,37122,490,-86.5,36.19,1200
58696682,IL_CHI,V,2024-06-21,91b10f64ffe94aafb2e4efee51016d5c,1,3,Weekday,PA_ALL,18706,719,-75.92,41.21,2200
58706920,IL_CHI,V,2024-06-21,3241b44ac4bc4868a43ee6f603088e3a,0,3,Weekday,IL_CHI,60160,15,-87.86,41.9,270
58706940,IL_CHI,V,2024-06-21,36acec3384244a1090676f8edb9027e4,0,3,Weekday,IL_CHI,60135,48,-88.69,42.1,375
58706994,IL_CHI,V,2024-06-21,31014fb7c4264a9b841d82f2f20a3783,0,3,Weekday,IL_CHI,60106,4,-87.95,41.95,250
58706999,IL_CHI,V,2024-06-21,3241b44ac4bc4868a43ee6f603088e3a,0,3,Weekday,IL_JOL,60491,28,-87.95,41.61,290
58707008,IL_CHI,V,2024-06-21,48b1668ee7da4594abc274b9df4f3b13,0,3,Weekday,IL_CHI,60632,34,-87.71,41.81,275
58707030,IL_CHI,V,2024-06-24,36acec3384244a1090676f8edb9027e4,0,3,Weekday,PA_HAR,17824,657,-76.52,40.86,1600
58707083,IL_CHI,V,2024-06-25,1f269adc33e34c5ba1de763d7b48ac72,0,4,Weekday,IL_BLO,61821,153,-88.27,40.11,500
58707326,IL_CHI,V,2024-06-21,31014fb7c4264a9b841d82f2f20a3783,0,3,Weekday,IL_CHI,60106,57,-87.95,41.95,300
58707494,IL_CHI,V,2024-07-08,4e757c0b3abf49209bd2d9237cc412ec,0,14,Weekday,MO_STL,63147,294,-90.23,38.7,750
58707543,IL_CHI,V,2024-06-21,ba437c5fd9dd4eddbb7e6e3aa27adf7a,0,0,Weekday,MI_DET,48030,307,-83.1,42.46,900
58854026,IL_CHI,V,2024-07-11,b7e935c659164b869e48fbc8283d39d8,0,8,Weekday,KY_LEX,41048,294,-84.69,39.08,800
58854040,IL_CHI,V,2024-07-08,b7e935c659164b869e48fbc8283d39d8,0,6,Weekday,KY_LEX,41048,294,-84.69,39.08,900
58854128,IL_CHI,V,2024-07-05,c6a1c324012a4d4ba93d7b065265436b,0,5,Weekday,NY_ROC,14624,608,-77.72,43.13,1800
58854427,IL_CHI,V,2024-07-05,36acec3384244a1090676f8edb9027e4,0,2,Weekday,IL_CHI,60609,64,-87.65,41.81,400
58854499,IL_CHI,V,2024-07-03,3241b44ac4bc4868a43ee6f603088e3a,0,2,Weekday,IL_CHI,60018,19,-87.89,42.01,275
58854534,IL_CHI,V,2024-07-03,3241b44ac4bc4868a43ee6f603088e3a,0,2,Weekday,IL_CHI,60160,15,-87.86,41.9,270
58863409,IL_CHI,V,2024-07-05,3241b44ac4bc4868a43ee6f603088e3a,0,3,Weekday,IL_CHI,60018,19,-87.89,42.01,275
58863413,IL_CHI,V,2024-07-11,84847a1a922444f7a6d226f328b0a855,0,7,Weekday,IN_IND,46052,176,-86.47,40.04,650
58863421,IL_CHI,V,2024-07-11,84847a1a922444f7a6d226f328b0a855,0,7,Weekday,IN_IND,46052,176,-86.47,40.04,650
58863459,IL_CHI,V,2024-07-05,3241b44ac4bc4868a43ee6f603088e3a,0,3,Weekday,IL_JOL,60491,28,-87.95,41.61,290
58863472,IL_CHI,V,2024-07-05,3241b44ac4bc4868a43ee6f603088e3a,0,3,Weekday,IL_JOL,60491,28,-87.95,41.61,290
58863484,IL_CHI,V,2024-07-05,3241b44ac4bc4868a43ee6f603088e3a,0,3,Weekday,IL_JOL,60491,28,-87.95,41.61,290
58863504,IL_CHI,V,2024-07-05,3241b44ac4bc4868a43ee6f603088e3a,0,3,Weekday,IL_JOL,60491,28,-87.95,41.61,290
58863522,IL_CHI,V,2024-07-05,3241b44ac4bc4868a43ee6f603088e3a,0,3,Weekday,IL_CHI,60160,15,-87.86,41.9,270
58863534,IL_CHI,V,2024-07-05,3241b44ac4bc4868a43ee6f603088e3a,0,3,Weekday,IL_CHI,60160,15,-87.86,41.9,270
58863543,IL_CHI,V,2024-07-05,3241b44ac4bc4868a43ee6f603088e3a,0,3,Weekday,IL_CHI,60160,15,-87.86,41.9,270
58863553,IL_CHI,V,2024-07-05,3241b44ac4bc4868a43ee6f603088e3a,0,3,Weekday,IL_CHI,60160,15,-87.86,41.9,270
58863581,IL_CHI,V,2024-07-05,3241b44ac4bc4868a43ee6f603088e3a,0,3,Weekday,IL_CHI,60160,15,-87.86,41.9,270
58863716,IL_CHI,V,2024-07-08,4fbda52a053145509ee80f69678dd881,0,3,Weekday,TN_MEM,38671,551,-89.99,34.96,1000
58864029,IL_CHI,V,2024-07-05,35cdc5cc383343b4971e39f0e4900c63,0,3,Weekday,IN_EVA,47725,313,-87.52,38.09,900
58864388,IL_CHI,V,2024-07-16,33f2be8593b4419488cdc465fb0db8b5,0,14,Weekday,TX_ANT,78220,1182,-98.41,29.41,1900
59027957,IL_CHI,V,2024-07-18,48b1668ee7da4594abc274b9df4f3b13,0,1,Weekday,IL_CHI,60617,13,-87.56,41.72,275
59028321,IL_CHI,V,2024-07-19,b7e935c659164b869e48fbc8283d39d8,0,1,Weekday,AZ_PHO,85283,1752,-111.93,33.37,2600
59049645,IL_CHI,V,2024-07-22,32f49de94bbd4f92bfdabdb73bad90fb,0,0,Weekday,TX_FTW,76712,1042,-97.22,31.51,2000
59049693,IL_CHI,V,2024-07-22,87c387a7e1b84985bb0cf7054abc5983,0,0,Weekday,IA_DES,50158,308,-92.92,42.03,950
59049715,IL_CHI,V,2024-07-22,32f49de94bbd4f92bfdabdb73bad90fb,0,0,Weekday,TX_FTW,76712,1042,-97.22,31.51,2000
59049784,IL_CHI,V,2024-07-22,1725b1761ab74af7b28d846a956f81ab,0,3,Weekday,MO_STL,63080,366,-91.09,38.19,800
59050543,IL_CHI,V,2024-07-22,626b158178f145d18cd3da68bd566f6a,0,1,Weekday,IA_DES,50316,311,-93.6,41.6,950
59050574,IL_CHI,V,2024-07-22,626b158178f145d18cd3da68bd566f6a,0,1,Weekday,MO_KAN,64120,501,-94.53,39.13,1125
59051387,IL_CHI,V,2024-07-22,bb1b81f5f9a04407bd68a7d7557d4da6,0,3,Weekday,TX_DAL,75160,933,-96.29,32.75,1750
59051491,IL_CHI,V,2024-07-22,a1c985ca7d7446dcbe601c9815574f38,0,2,Weekday,MI_DET,48503,292,-83.69,43.01,850
59051711,IL_CHI,V,2024-07-22,2c09899c337b43b085f457225e69bff6,0,4,Weekday,IL_JOL,60446,28,-88.11,41.63,298
59051733,IL_CHI,V,2024-07-22,4e30bc8fd75f4da493db76e10417cf4c,0,0,Weekday,IL_CHI,60623,23,-87.71,41.85,300
59051881,IL_CHI,V,2024-07-22,c735543f922244afaed42eb3271c1060,0,1,Weekday,OH_COL,45342,312,-84.26,39.63,850
59051905,IL_CHI,V,2024-07-22,c735543f922244afaed42eb3271c1060,0,2,Weekday,OH_COL,45342,312,-84.26,39.63,850
59051914,IL_CHI,V,2024-07-22,3241b44ac4bc4868a43ee6f603088e3a,0,3,Weekday,IL_CHI,60160,15,-87.86,41.9,270
59051934,IL_CHI,V,2024-07-22,3241b44ac4bc4868a43ee6f603088e3a,0,3,Weekday,IL_CHI,60160,15,-87.86,41.9,270
59051961,IL_CHI,V,2024-07-22,3241b44ac4bc4868a43ee6f603088e3a,0,4,Weekday,IL_CHI,60160,15,-87.86,41.9,270
